7_80_1

WT_NUMBER
80

BSS_NUMBER
7

Radius
5000

Duration
480.0

SPEED
1000.0

Consumption rate
0.02

CUST_NO          XCOORD           YCOORD           SERVICE_ENERGY   SERVICE_TIME    
1                7504.0000        17884.0000       0.2000           10.0000         
2                11148.0000       14007.0000       0.2000           10.0000         
3                5185.0000        15976.0000       0.2000           10.0000         
4                4971.0000        9286.0000        0.2000           10.0000         
5                11692.0000       4832.0000        0.2000           10.0000         
6                9430.0000        1012.0000        0.2000           10.0000         
7                2444.0000        12409.0000       0.2000           10.0000         
8                15784.0000       17582.0000       0.2000           10.0000         
9                8111.0000        4929.0000        0.2000           10.0000         
10               3434.0000        10612.0000       0.2000           10.0000         
11               3190.0000        2653.0000        0.2000           10.0000         
12               16215.0000       9313.0000        0.2000           10.0000         
13               3382.0000        15354.0000       0.2000           10.0000         
14               4636.0000        12761.0000       0.2000           10.0000         
15               15314.0000       5599.0000        0.2000           10.0000         
16               9917.0000        5539.0000        0.2000           10.0000         
17               4584.0000        3861.0000        0.2000           10.0000         
18               6745.0000        16025.0000       0.2000           10.0000         
19               12888.0000       5317.0000        0.2000           10.0000         
20               14711.0000       7510.0000        0.2000           10.0000         
21               4523.0000        5687.0000        0.2000           10.0000         
22               1149.0000        17454.0000       0.2000           10.0000         
23               6650.0000        3324.0000        0.2000           10.0000         
24               14271.0000       3377.0000        0.2000           10.0000         
25               11571.0000       15941.0000       0.2000           10.0000         
26               1927.0000        4640.0000        0.2000           10.0000         
27               17725.0000       14701.0000       0.2000           10.0000         
28               12877.0000       16345.0000       0.2000           10.0000         
29               16220.0000       4381.0000        0.2000           10.0000         
30               2010.0000        8597.0000        0.2000           10.0000         
31               8690.0000        15994.0000       0.2000           10.0000         
32               4807.0000        1478.0000        0.2000           10.0000         
33               13748.0000       7079.0000        0.2000           10.0000         
34               1019.0000        5128.0000        0.2000           10.0000         
35               3268.0000        17183.0000       0.2000           10.0000         
36               11318.0000       1938.0000        0.2000           10.0000         
37               3706.0000        1672.0000        0.2000           10.0000
38               10928.0000       13755.0000       0.2000           10.0000
39               5920.0000        14518.0000       0.2000           10.0000         
40               15952.0000       6494.0000        0.2000           10.0000         
41               3431.0000        6617.0000        0.2000           10.0000         
42               13575.0000       13838.0000       0.2000           10.0000         
43               11226.0000       12357.0000       0.2000           10.0000         
44               8055.0000        15175.0000       0.2000           10.0000         
45               8189.0000        13485.0000       0.2000           10.0000         
46               8200.0000        2178.0000        0.2000           10.0000         
47               7013.0000        2370.0000        0.2000           10.0000         
48               10535.0000       16815.0000       0.2000           10.0000         
49               13870.0000       4754.0000        0.2000           10.0000         
50               1479.0000        16204.0000       0.2000           10.0000         
51               10365.0000       6760.0000        0.2000           10.0000
52               16301.0000       9471.0000        0.2000           10.0000
53               8177.0000        7035.0000        0.2000           10.0000         
54               10129.0000       13525.0000       0.2000           10.0000         
55               11840.0000       3239.0000        0.2000           10.0000         
56               17738.0000       10177.0000       0.2000           10.0000         
57               4713.0000        14272.0000       0.2000           10.0000         
58               17391.0000       5432.0000        0.2000           10.0000         
59               6135.0000        6366.0000        0.2000           10.0000         
60               12889.0000       17668.0000       0.2000           10.0000         
61               17997.0000       3937.0000        0.2000           10.0000         
62               1477.0000        6471.0000        0.2000           10.0000         
63               14500.0000       1738.0000        0.2000           10.0000         
64               11558.0000       17579.0000       0.2000           10.0000         
65               3502.0000        4475.0000        0.2000           10.0000         
66               17774.0000       1112.0000        0.2000           10.0000         
67               17315.0000       7685.0000        0.2000           10.0000         
68               1128.0000        10968.0000       0.2000           10.0000         
69               6421.0000        4706.0000        0.2000           10.0000         
70               14630.0000       9280.0000        0.2000           10.0000         
71               17242.0000       16406.0000       0.2000           10.0000         
72               3526.0000        7949.0000        0.2000           10.0000         
73               2896.0000        5699.0000        0.2000           10.0000         
74               8575.0000        12461.0000       0.2000           10.0000         
75               17683.0000       17464.0000       0.2000           10.0000         
76               8908.0000        4142.0000        0.2000           10.0000         
77               2525.0000        14029.0000       0.2000           10.0000         
78               17204.0000       2433.0000        0.2000           10.0000         
79               14667.0000       13429.0000       0.2000           10.0000         
80               5680.0000        2121.0000        0.2000           10.0000         
81               1186.0000        6985.0000        0.0000           0.0000          
82               9742.0000        16752.0000       0.0000           0.0000          
83               17281.0000       5479.0000        0.0000           0.0000          
84               7746.0000        2813.0000        0.0000           0.0000          
85               1288.0000        15977.0000       0.0000           0.0000          
86               17094.0000       17646.0000       0.0000           0.0000          
87               1377.0000        9249.0000        0.0000           0.0000
