7_80_1

WT_NUMBER
80

BSS_NUMBER
7

Radius
5000

Duration
480.0

SPEED
1000.0

Consumption rate
0.02

CUST_NO          XCOORD           YCOORD           SERVICE_ENERGY   SERVICE_TIME    
1                4883.0000        5290.0000        0.2000           10.0000         
2                13871.0000       13966.0000       0.2000           10.0000         
3                15427.0000       11610.0000       0.2000           10.0000         
4                12172.0000       15554.0000       0.2000           10.0000         
5                4843.0000        10412.0000       0.2000           10.0000         
6                7219.0000        9038.0000        0.2000           10.0000         
7                3093.0000        17862.0000       0.2000           10.0000         
8                16203.0000       18288.0000       0.2000           10.0000         
9                14678.0000       15363.0000       0.2000           10.0000         
10               15204.0000       1728.0000        0.2000           10.0000         
11               12700.0000       3299.0000        0.2000           10.0000         
12               13966.0000       4674.0000        0.2000           10.0000         
13               12750.0000       12369.0000       0.2000           10.0000         
14               13439.0000       17705.0000       0.2000           10.0000         
15               2000.0000        16690.0000       0.2000           10.0000         
16               1666.0000        13947.0000       0.2000           10.0000         
17               8169.0000        4713.0000        0.2000           10.0000         
18               5500.0000        7706.0000        0.2000           10.0000         
19               16587.0000       3159.0000        0.2000           10.0000         
20               18319.0000       9382.0000        0.2000           10.0000         
21               8408.0000        16979.0000       0.2000           10.0000         
22               1136.0000        1460.0000        0.2000           10.0000         
23               3492.0000        4357.0000        0.2000           10.0000         
24               8959.0000        9764.0000        0.2000           10.0000         
25               11140.0000       8163.0000        0.2000           10.0000         
26               8141.0000        11784.0000       0.2000           10.0000         
27               3805.0000        15605.0000       0.2000           10.0000         
28               9703.0000        15344.0000       0.2000           10.0000         
29               9878.0000        8023.0000        0.2000           10.0000         
30               15510.0000       12890.0000       0.2000           10.0000         
31               2599.0000        6006.0000        0.2000           10.0000         
32               14438.0000       12030.0000       0.2000           10.0000         
33               10193.0000       16452.0000       0.2000           10.0000         
34               4012.0000        12862.0000       0.2000           10.0000         
35               1252.0000        6833.0000        0.2000           10.0000         
36               18455.0000       11277.0000       0.2000           10.0000         
37               11109.0000       17142.0000       0.2000           10.0000         
38               8626.0000        6921.0000        0.2000           10.0000         
39               1321.0000        8339.0000        0.2000           10.0000         
40               13678.0000       9658.0000        0.2000           10.0000         
41               13772.0000       7904.0000        0.2000           10.0000         
42               3181.0000        2664.0000        0.2000           10.0000         
43               17529.0000       15792.0000       0.2000           10.0000         
44               16520.0000       13659.0000       0.2000           10.0000         
45               10921.0000       15109.0000       0.2000           10.0000         
46               4242.0000        3502.0000        0.2000           10.0000         
47               4141.0000        14098.0000       0.2000           10.0000         
48               1535.0000        9422.0000        0.2000           10.0000         
49               12720.0000       11190.0000       0.2000           10.0000         
50               6141.0000        15811.0000       0.2000           10.0000         
51               6422.0000        12638.0000       0.2000           10.0000         
52               8268.0000        13774.0000       0.2000           10.0000         
53               2078.0000        18201.0000       0.2000           10.0000         
54               3701.0000        10155.0000       0.2000           10.0000         
55               7853.0000        5897.0000        0.2000           10.0000         
56               15984.0000       9385.0000        0.2000           10.0000         
57               12942.0000       16372.0000       0.2000           10.0000         
58               3183.0000        7693.0000        0.2000           10.0000         
59               1376.0000        3003.0000        0.2000           10.0000         
60               12535.0000       9636.0000        0.2000           10.0000         
61               11157.0000       12145.0000       0.2000           10.0000         
62               9611.0000        3502.0000        0.2000           10.0000         
63               7661.0000        15036.0000       0.2000           10.0000         
64               15373.0000       16881.0000       0.2000           10.0000         
65               7123.0000        16689.0000       0.2000           10.0000         
66               11067.0000       13146.0000       0.2000           10.0000         
67               1196.0000        4130.0000        0.2000           10.0000         
68               7998.0000        1750.0000        0.2000           10.0000         
69               12985.0000       1557.0000        0.2000           10.0000         
70               9969.0000        13074.0000       0.2000           10.0000         
71               18467.0000       2317.0000        0.2000           10.0000         
72               16398.0000       15359.0000       0.2000           10.0000         
73               11588.0000       1677.0000        0.2000           10.0000         
74               10520.0000       10204.0000       0.2000           10.0000         
75               14076.0000       3527.0000        0.2000           10.0000         
76               13083.0000       5413.0000        0.2000           10.0000         
77               2907.0000        8737.0000        0.2000           10.0000         
78               4735.0000        17117.0000       0.2000           10.0000         
79               2845.0000        13814.0000       0.2000           10.0000         
80               7503.0000        2995.0000        0.2000           10.0000         
81               10389.0000       2893.0000        0.0000           0.0000          
82               7308.0000        9530.0000        0.0000           0.0000          
83               3699.0000        16887.0000       0.0000           0.0000          
84               17014.0000       11463.0000       0.0000           0.0000          
85               11863.0000       17149.0000       0.0000           0.0000          
86               1061.0000        4931.0000        0.0000           0.0000          
87               17993.0000       1341.0000        0.0000           0.0000          
