6_65_0

WT_NUMBER
65

BSS_NUMBER
6

Radius
5000

Duration
480.0

SPEED
1000.0

Consumption rate
0.02

CUST_NO          XCOORD           YCOORD           SERVICE_ENERGY   SERVICE_TIME    
1                13196.0000       16652.0000       0.2000           10.0000         
2                16738.0000       1834.0000        0.2000           10.0000         
3                10521.0000       16515.0000       0.2000           10.0000         
4                6616.0000        3923.0000        0.2000           10.0000         
5                7514.0000        12473.0000       0.2000           10.0000         
6                5244.0000        7555.0000        0.2000           10.0000         
7                14912.0000       1972.0000        0.2000           10.0000         
8                16584.0000       10388.0000       0.2000           10.0000         
9                16206.0000       14983.0000       0.2000           10.0000         
10               9037.0000        4534.0000        0.2000           10.0000         
11               1727.0000        11734.0000       0.2000           10.0000         
12               15688.0000       4091.0000        0.2000           10.0000         
13               8933.0000        1141.0000        0.2000           10.0000         
14               5670.0000        1459.0000        0.2000           10.0000         
15               9124.0000        3438.0000        0.2000           10.0000         
16               5843.0000        12769.0000       0.2000           10.0000         
17               11865.0000       15934.0000       0.2000           10.0000         
18               6861.0000        13901.0000       0.2000           10.0000         
19               13367.0000       11555.0000       0.2000           10.0000         
20               8322.0000        15782.0000       0.2000           10.0000         
21               13716.0000       4403.0000        0.2000           10.0000         
22               8252.0000        16789.0000       0.2000           10.0000         
23               15419.0000       6427.0000        0.2000           10.0000         
24               16944.0000       13377.0000       0.2000           10.0000         
25               3693.0000        12725.0000       0.2000           10.0000         
26               4129.0000        8487.0000        0.2000           10.0000         
27               13552.0000       14498.0000       0.2000           10.0000         
28               16464.0000       11949.0000       0.2000           10.0000         
29               14412.0000       1084.0000        0.2000           10.0000         
30               7212.0000        16428.0000       0.2000           10.0000         
31               11839.0000       14594.0000       0.2000           10.0000         
32               14884.0000       7949.0000        0.2000           10.0000         
33               2453.0000        4601.0000        0.2000           10.0000         
34               10817.0000       12567.0000       0.2000           10.0000         
35               5836.0000        5750.0000        0.2000           10.0000         
36               12030.0000       4450.0000        0.2000           10.0000         
37               2213.0000        10656.0000       0.2000           10.0000         
38               12926.0000       7059.0000        0.2000           10.0000         
39               10332.0000       14762.0000       0.2000           10.0000         
40               11592.0000       5554.0000        0.2000           10.0000         
41               5694.0000        9188.0000        0.2000           10.0000         
42               4236.0000        1876.0000        0.2000           10.0000         
43               11199.0000       1557.0000        0.2000           10.0000         
44               4336.0000        4097.0000        0.2000           10.0000         
45               15798.0000       9672.0000        0.2000           10.0000         
46               5531.0000        3647.0000        0.2000           10.0000         
47               9069.0000        11561.0000       0.2000           10.0000         
48               3611.0000        10096.0000       0.2000           10.0000         
49               14810.0000       9949.0000        0.2000           10.0000         
50               9303.0000        2271.0000        0.2000           10.0000         
51               9721.0000        13102.0000       0.2000           10.0000         
52               3723.0000        11383.0000       0.2000           10.0000         
53               6126.0000        8209.0000        0.2000           10.0000         
54               7825.0000        3137.0000        0.2000           10.0000
55               12088.0000       9738.0000        0.2000           10.0000         
56               9164.0000        6079.0000        0.2000           10.0000         
57               3500.0000        6401.0000        0.2000           10.0000         
58               8264.0000        7294.0000        0.2000           10.0000         
59               14831.0000       11938.0000       0.2000           10.0000         
60               16381.0000       5534.0000        0.2000           10.0000         
61               3394.0000        15242.0000       0.2000           10.0000         
62               1743.0000        7755.0000        0.2000           10.0000         
63               10102.0000       4938.0000        0.2000           10.0000         
64               12175.0000       12895.0000       0.2000           10.0000         
65               6512.0000        11285.0000       0.2000           10.0000         
66               8444.0000        15471.0000       0.0000           0.0000          
67               16190.0000       8400.0000        0.0000           0.0000          
68               5517.0000        4845.0000        0.0000           0.0000          
69               1381.0000        11682.0000       0.0000           0.0000          
70               15772.0000       16889.0000       0.0000           0.0000          
71               12943.0000       1459.0000        0.0000           0.0000          
