6_65_7

WT_NUMBER
65

BSS_NUMBER
6

Radius
5000

Duration
480.0

SPEED
1000.0

Consumption rate
0.02

CUST_NO          XCOORD           YCOORD           SERVICE_ENERGY   SERVICE_TIME    
1                11229.0000       12614.0000       0.2000           10.0000         
2                12487.0000       4611.0000        0.2000           10.0000         
3                15447.0000       3843.0000        0.2000           10.0000         
4                14683.0000       13325.0000       0.2000           10.0000         
5                11084.0000       14474.0000       0.2000           10.0000         
6                16079.0000       7068.0000        0.2000           10.0000         
7                13505.0000       9365.0000        0.2000           10.0000         
8                3252.0000        1368.0000        0.2000           10.0000         
9                3444.0000        6050.0000        0.2000           10.0000         
10               5645.0000        6587.0000        0.2000           10.0000         
11               1960.0000        10061.0000       0.2000           10.0000         
12               6241.0000        15395.0000       0.2000           10.0000         
13               2608.0000        13922.0000       0.2000           10.0000         
14               12138.0000       6631.0000        0.2000           10.0000         
15               1695.0000        13333.0000       0.2000           10.0000         
16               14011.0000       3918.0000        0.2000           10.0000         
17               15875.0000       13756.0000       0.2000           10.0000         
18               7806.0000        3607.0000        0.2000           10.0000         
19               11955.0000       11625.0000       0.2000           10.0000         
20               13961.0000       15741.0000       0.2000           10.0000         
21               4714.0000        3185.0000        0.2000           10.0000         
22               7676.0000        4947.0000        0.2000           10.0000         
23               15642.0000       11717.0000       0.2000           10.0000         
24               7671.0000        10396.0000       0.2000           10.0000         
25               12730.0000       13512.0000       0.2000           10.0000         
26               2924.0000        7305.0000        0.2000           10.0000         
27               6717.0000        6699.0000        0.2000           10.0000         
28               15074.0000       4998.0000        0.2000           10.0000         
29               7631.0000        12667.0000       0.2000           10.0000         
30               6069.0000        3366.0000        0.2000           10.0000         
31               3537.0000        8472.0000        0.2000           10.0000         
32               5942.0000        4366.0000        0.2000           10.0000         
33               13350.0000       14384.0000       0.2000           10.0000         
34               1250.0000        7617.0000        0.2000           10.0000         
35               1012.0000        3344.0000        0.2000           10.0000         
36               15220.0000       16320.0000       0.2000           10.0000         
37               7326.0000        16111.0000       0.2000           10.0000         
38               9458.0000        6445.0000        0.2000           10.0000         
39               9581.0000        3147.0000        0.2000           10.0000         
40               7830.0000        7620.0000        0.2000           10.0000         
41               16438.0000       1612.0000        0.2000           10.0000         
42               11553.0000       15756.0000       0.2000           10.0000         
43               15412.0000       9833.0000        0.2000           10.0000         
44               4440.0000        10186.0000       0.2000           10.0000         
45               14545.0000       7644.0000        0.2000           10.0000         
46               1153.0000        9075.0000        0.2000           10.0000         
47               1399.0000        5937.0000        0.2000           10.0000         
48               1895.0000        1743.0000        0.2000           10.0000         
49               6058.0000        14189.0000       0.2000           10.0000         
50               9427.0000        1664.0000        0.2000           10.0000         
51               6613.0000        11657.0000       0.2000           10.0000         
52               4231.0000        16220.0000       0.2000           10.0000         
53               7784.0000        1739.0000        0.2000           10.0000         
54               5135.0000        7658.0000        0.2000           10.0000         
55               6041.0000        1954.0000        0.2000           10.0000         
56               11868.0000       3240.0000        0.2000           10.0000         
57               9636.0000        11901.0000       0.2000           10.0000         
58               6451.0000        10471.0000       0.2000           10.0000         
59               16395.0000       12833.0000       0.2000           10.0000         
60               4610.0000        11629.0000       0.2000           10.0000         
61               11331.0000       10749.0000       0.2000           10.0000         
62               13156.0000       11114.0000       0.2000           10.0000         
63               1819.0000        15549.0000       0.2000           10.0000         
64               9427.0000        13006.0000       0.2000           10.0000         
65               9578.0000        16220.0000       0.2000           10.0000         
66               16476.0000       4705.0000        0.0000           0.0000          
67               8679.0000        14849.0000       0.0000           0.0000          
68               5508.0000        3843.0000        0.0000           0.0000          
69               2072.0000        10821.0000       0.0000           0.0000          
70               16126.0000       12708.0000       0.0000           0.0000          
71               16221.0000       2309.0000        0.0000           0.0000
