7_80_10

WT_NUMBER
80

BSS_NUMBER
7

Radius
5000

Duration
480.0

SPEED
1000.0

Consumption rate
0.02

CUST_NO          XCOORD           YCOORD           SERVICE_ENERGY   SERVICE_TIME    
1                15560.0000       8318.0000        0.2000           10.0000         
2                14329.0000       6250.0000        0.2000           10.0000         
3                5251.0000        16600.0000       0.2000           10.0000         
4                11196.0000       2428.0000        0.2000           10.0000         
5                5409.0000        1325.0000        0.2000           10.0000         
6                1693.0000        6860.0000        0.2000           10.0000         
7                17283.0000       12546.0000       0.2000           10.0000         
8                6728.0000        1737.0000        0.2000           10.0000         
9                12240.0000       11594.0000       0.2000           10.0000         
10               10723.0000       15349.0000       0.2000           10.0000         
11               1117.0000        15308.0000       0.2000           10.0000         
12               3914.0000        9656.0000        0.2000           10.0000         
13               1487.0000        13544.0000       0.2000           10.0000         
14               14745.0000       13225.0000       0.2000           10.0000         
15               5456.0000        9247.0000        0.2000           10.0000         
16               13098.0000       16464.0000       0.2000           10.0000         
17               9885.0000        13550.0000       0.2000           10.0000         
18               13688.0000       11158.0000       0.2000           10.0000         
19               12137.0000       3380.0000        0.2000           10.0000         
20               9029.0000        5981.0000        0.2000           10.0000         
21               15936.0000       10760.0000       0.2000           10.0000         
22               10098.0000       9719.0000        0.2000           10.0000         
23               8351.0000        16147.0000       0.2000           10.0000         
24               5403.0000        17987.0000       0.2000           10.0000         
25               7107.0000        8324.0000        0.2000           10.0000         
26               2325.0000        5712.0000        0.2000           10.0000         
27               2034.0000        16266.0000       0.2000           10.0000         
28               12379.0000       14447.0000       0.2000           10.0000         
29               10607.0000       4995.0000        0.2000           10.0000         
30               16375.0000       7332.0000        0.2000           10.0000         
31               10533.0000       17934.0000       0.2000           10.0000         
32               13627.0000       9432.0000        0.2000           10.0000         
33               7594.0000        13253.0000       0.2000           10.0000         
34               12198.0000       9034.0000        0.2000           10.0000         
35               4930.0000        13234.0000       0.2000           10.0000         
36               16141.0000       15977.0000       0.2000           10.0000         
37               3871.0000        17813.0000       0.2000           10.0000         
38               12660.0000       6296.0000        0.2000           10.0000         
39               16751.0000       3712.0000        0.2000           10.0000         
40               4361.0000        7211.0000        0.2000           10.0000         
41               11483.0000       16085.0000       0.2000           10.0000         
42               1096.0000        17089.0000       0.2000           10.0000         
43               10131.0000       16627.0000       0.2000           10.0000         
44               7977.0000        9456.0000        0.2000           10.0000         
45               16160.0000       12289.0000       0.2000           10.0000         
46               17323.0000       13957.0000       0.2000           10.0000         
47               14826.0000       11657.0000       0.2000           10.0000         
48               3962.0000        14307.0000       0.2000           10.0000         
49               6593.0000        4517.0000        0.2000           10.0000         
50               1125.0000        10448.0000       0.2000           10.0000         
51               15043.0000       1928.0000        0.2000           10.0000         
52               15016.0000       4551.0000        0.2000           10.0000         
53               15203.0000       9587.0000        0.2000           10.0000         
54               8742.0000        13508.0000       0.2000           10.0000         
55               4281.0000        4372.0000        0.2000           10.0000         
56               1392.0000        5093.0000        0.2000           10.0000         
57               2851.0000        16911.0000       0.2000           10.0000         
58               6542.0000        13124.0000       0.2000           10.0000         
59               6899.0000        10813.0000       0.2000           10.0000         
60               7754.0000        17313.0000       0.2000           10.0000         
61               16976.0000       10146.0000       0.2000           10.0000         
62               4749.0000        15286.0000       0.2000           10.0000         
63               17977.0000       8113.0000        0.2000           10.0000         
64               16022.0000       5294.0000        0.2000           10.0000         
65               11178.0000       14164.0000       0.2000           10.0000         
66               2515.0000        12970.0000       0.2000           10.0000         
67               9745.0000        2302.0000        0.2000           10.0000         
68               2173.0000        9440.0000        0.2000           10.0000         
69               8241.0000        10872.0000       0.2000           10.0000         
70               10660.0000       7153.0000        0.2000           10.0000         
71               9062.0000        7118.0000        0.2000           10.0000         
72               16414.0000       1944.0000        0.2000           10.0000         
73               6838.0000        16527.0000       0.2000           10.0000         
74               14308.0000       16067.0000       0.2000           10.0000         
75               13602.0000       17956.0000       0.2000           10.0000         
76               17190.0000       11246.0000       0.2000           10.0000         
77               4640.0000        1989.0000        0.2000           10.0000         
78               2897.0000        8423.0000        0.2000           10.0000         
79               5826.0000        3603.0000        0.2000           10.0000         
80               1692.0000        2917.0000        0.2000           10.0000         
81               17472.0000       10430.0000       0.0000           0.0000          
82               2858.0000        14973.0000       0.0000           0.0000          
83               8971.0000        2196.0000        0.0000           0.0000          
84               12294.0000       16576.0000       0.0000           0.0000          
85               2280.0000        6282.0000        0.0000           0.0000          
86               16237.0000       2165.0000        0.0000           0.0000          
87               10233.0000       9404.0000        0.0000           0.0000          
