6_65_1

WT_NUMBER
65

BSS_NUMBER
6

Radius
5000

Duration
480.0

SPEED
1000.0

Consumption rate
0.02

CUST_NO          XCOORD           YCOORD           SERVICE_ENERGY   SERVICE_TIME    
1                9528.0000        8498.0000        0.2000           10.0000         
2                2612.0000        5556.0000        0.2000           10.0000         
3                1503.0000        3083.0000        0.2000           10.0000         
4                10265.0000       6447.0000        0.2000           10.0000         
5                9276.0000        5482.0000        0.2000           10.0000         
6                5414.0000        14005.0000       0.2000           10.0000         
7                13450.0000       14070.0000       0.2000           10.0000         
8                15107.0000       15624.0000       0.2000           10.0000         
9                3937.0000        13865.0000       0.2000           10.0000         
10               16185.0000       1826.0000        0.2000           10.0000         
11               7944.0000        17276.0000       0.2000           10.0000         
12               16303.0000       6904.0000        0.2000           10.0000         
13               11300.0000       3274.0000        0.2000           10.0000         
14               17175.0000       11770.0000       0.2000           10.0000         
15               10631.0000       14722.0000       0.2000           10.0000         
16               7042.0000        2322.0000        0.2000           10.0000         
17               14601.0000       5675.0000        0.2000           10.0000         
18               16230.0000       12796.0000       0.2000           10.0000         
19               4526.0000        10584.0000       0.2000           10.0000         
20               13634.0000       1303.0000        0.2000           10.0000         
21               8491.0000        8247.0000        0.2000           10.0000         
22               14277.0000       17490.0000       0.2000           10.0000         
23               3551.0000        11209.0000       0.2000           10.0000         
24               15811.0000       16740.0000       0.2000           10.0000         
25               6785.0000        13794.0000       0.2000           10.0000         
26               8155.0000        2460.0000        0.2000           10.0000         
27               4643.0000        17699.0000       0.2000           10.0000         
28               13986.0000       13222.0000       0.2000           10.0000         
29               13228.0000       16345.0000       0.2000           10.0000         
30               4658.0000        3823.0000        0.2000           10.0000         
31               9550.0000        14509.0000       0.2000           10.0000         
32               3443.0000        15313.0000       0.2000           10.0000         
33               1841.0000        15497.0000       0.2000           10.0000         
34               7178.0000        12097.0000       0.2000           10.0000         
35               1063.0000        4216.0000        0.2000           10.0000         
36               12567.0000       10949.0000       0.2000           10.0000         
37               7077.0000        10658.0000       0.2000           10.0000         
38               6835.0000        15151.0000       0.2000           10.0000         
39               8208.0000        4102.0000        0.2000           10.0000         
40               7273.0000        9575.0000        0.2000           10.0000         
41               16392.0000       3362.0000        0.2000           10.0000         
42               15855.0000       10190.0000       0.2000           10.0000         
43               8281.0000        9787.0000        0.2000           10.0000         
44               5774.0000        4529.0000        0.2000           10.0000         
45               8997.0000        15563.0000       0.2000           10.0000         
46               17814.0000       16936.0000       0.2000           10.0000         
47               8343.0000        6168.0000        0.2000           10.0000         
48               10071.0000       9814.0000        0.2000           10.0000         
49               10038.0000       3716.0000        0.2000           10.0000         
50               9762.0000        1889.0000        0.2000           10.0000         
51               13376.0000       4744.0000        0.2000           10.0000         
52               7810.0000        13137.0000       0.2000           10.0000         
53               17793.0000       4768.0000        0.2000           10.0000         
54               13609.0000       6478.0000        0.2000           10.0000         
55               12825.0000       2650.0000        0.2000           10.0000         
56               14175.0000       10124.0000       0.2000           10.0000         
57               6108.0000        3062.0000        0.2000           10.0000         
58               2807.0000        8461.0000        0.2000           10.0000         
59               8976.0000        7365.0000        0.2000           10.0000         
60               3363.0000        9837.0000        0.2000           10.0000         
61               2267.0000        10882.0000       0.2000           10.0000         
62               15315.0000       9320.0000        0.2000           10.0000         
63               6824.0000        17164.0000       0.2000           10.0000         
64               4575.0000        15723.0000       0.2000           10.0000         
65               11586.0000       1798.0000        0.2000           10.0000         
66               6593.0000        16003.0000       0.0000           0.0000          
67               8649.0000        6273.0000        0.0000           0.0000          
68               1547.0000        7480.0000        0.0000           0.0000          
69               15273.0000       1354.0000        0.0000           0.0000          
70               17732.0000       16130.0000       0.0000           0.0000          
71               16868.0000       8749.0000        0.0000           0.0000          
